Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
jack armstrong,1,NM,$12.00 ,,,,1947,Parents' Magazine,
jack armstrong,2,NM+,$7.00 ,9,OW , ,1947,Parents' Magazine,
jack armstrong,3,NM,$5.00 ,,,,1948,Parents' Magazine,
jack armstrong,4,NM+,$7.00 ,,,,1948,Parents' Magazine,
jack armstrong,5,NM,$5.00 ,,,,1948,Parents' Magazine,
jack armstrong,6,FN,$3.00 ,,,,1948,Parents' Magazine,
jack armstrong,7,NM,$4.00 ,,,,1948,Parents' Magazine,
jack armstrong,8,NM,$4.00 ,,,,1948,Parents' Magazine,
jack armstrong,9,NM,$4.00 ,,,,1948,Parents' Magazine,
jack armstrong,10,NM+,$5.00 ,,,,1949,Parents' Magazine,
jack armstrong,12,FN,$3.00 ,,,,1949,Parents' Magazine,
jack armstrong,13,NM,$4.00 ,,,,1949,Parents' Magazine,
jack in the box comics,12,NM+,$7.00 ,,,,1947,Charlton,
jack in the box comics,15,NM+,$5.00 ,,,,1947,Charlton,
jack the giant killer,1,G,$2.00 ,,,,1963,Dell,
jackpot comics,1,NM+,$240.00 ,,,,1941,MLJ,
jackpot comics,2,NM+,$60.00 ,,,,1941,MLJ,
jackpot comics,3,NM+,$90.00 ,,,,1941,MLJ,
jackpot comics,4,NM+,$100.00 ,,,,1941,MLJ,
jackpot comics,5,NM,$70.00 ,,,,1942,MLJ,
jackpot comics,6,NM+,$60.00 ,,,,1942,MLJ,
jackpot comics,7,NM+,$60.00 ,,,,1942,MLJ,
jackpot comics,8,NM+,$60.00 ,,,,1942,MLJ,
jackpot comics,9,NM+,$60.00 ,,,,1943,MLJ,
jamboree,1,VG,$2.00 ,,,,1946,Round,
jane arden,1,NM,$2.00 ,,,,1948,St. John,
jann of the jungle,8,NM+,$20.00 ,,,,1955,Timely,
jann of the jungle,9,NM+,$20.00 ,,,,1956,Timely,
jann of the jungle,10,NM+,$20.00 ,,,,1956,Timely,
jann of the jungle,11,NM+,$12.00 ,,,,1956,Timely,
jann of the jungle,13,NM+,$12.00 ,,,,1956,Timely,
jann of the jungle,14,NM,$9.00 ,,,,1956,Timely,
jann of the jungle,15,NM,$9.00 ,,,,1957,Timely,
jann of the jungle,16,FN,$12.00 ,,,,1957,Timely,
jeanie,13,NM,$5.00 ,,,,1947,Timely,
jeanie,14,NM+,$5.00 ,,,,1947,Timely,
jeanie,15,NM+,$5.00 ,,,,1947,Timely,
jeanie,16,NM,$7.00 ,9.4,W , ,1947,Timely,
jeanie,17,NM,$7.00 ,,,,1948,Timely,
jeanie,18,NM+,$10.00 ,,,,1948,Timely,
jeanie,19,NM+,$10.00 ,8.5,OW-W , ,1948,Timely,
jeanie,20,NM,$4.00 ,,,,1948,Timely,
jeanie,21,FN,$3.00 ,,,,1948,Timely,
jeanie,22,VG,$4.00 ,,,,1948,Timely,
jeanie,25,VG,$2.00 ,,,,1949,Timely,
jeanie,26,FN,$3.00 ,,,,1949,Timely,
jeanie,27,NM+,$5.00 ,,,,1949,Timely,
jeep,1,NM,$5.00 ,,,,1944,R.B Leffingwell,
jeep,2,NM+,$7.00 ,,,,1945,R.B Leffingwell,
jeep,3,NM+,$7.00 ,,,,1948,Spotlight,
jesse james,1,NM+,$30.00 ,,,,1950,Avon,
jesse james,2,NM+,$18.00 ,,,,1950,Avon,
jesse james,3,NM+,$18.00 ,,,,1951,Avon,
jesse james,4,NM,$8.00 ,,,,1951,Avon,
jesse james,5,NM+,$20.00 ,,,,1951,Avon,
jesse james,6,NM+,$20.00 ,,,,1952,Avon,
jesse james,7,NM,$13.00 ,,,,1952,Avon,
jesse james,8,NM+,$15.00 ,,,,1952,Avon,
jesse james,9,FN,$5.00 ,,,,1952,Avon,
jesse james,15,VG,$3.00 ,,,,1953,Avon,
jesse james,17,VG,$2.00 ,,,,1954,Avon,
jesse james,23,FN,$3.00 ,,,,1955,Avon,
jesse james,25,NM,$4.00 ,,,,1955,Avon,
jesse james,757,NM+,$5.00 ,,,,1956,Dell,
jesse james brings six gun justice to the west,NN,VG,NP,,,,1952,Avon,
jet powers ,1,NM,$22.00 ,9.6,W ,Mis-cut ,1950,Magazine Enterprises,
jet powers ,2,NM+,$18.00 ,,,,1951,Magazine Enterprises,
jet powers ,3,NM+,$35.00 ,,,,1951,Magazine Enterprises,
jet powers ,4,NM+,$35.00 ,,,,1951,Magazine Enterprises,
jet aces,1,FR,$2.00 ,,,,1952,Fiction House,
jet aces,3,VG,$3.00 ,,,,1952,Fiction House,
jet fighters,6,VG,$3.00 ,,,,1953,Standard,
jetta,5,FN,$3.00 ,,,,1952,Standard,
jetta,6,FN,$3.00 ,,,,1953,Standard,
jim bowie,893,NM,$4.00 ,,,,1958,Dell,
jim hardy,2,NM+,$18.00 ,,,,1942,United Features Syndicate,
jimmy durante,18,NM+,$15.00 ,,,,1948,Magazine Enterprises,
jimmy durante,19,NM+,$15.00 ,,,,1948,Magazine Enterprises,
jimmy durante ,2,NL ,,9.6,OW-W , ,1948,Magazine Enterprises,
jimmy wakely,1,NM+,$60.00 ,9.4,W , ,1949,National,
jimmy wakely,2,NM+,$35.00 ,,,,1949,National,
jimmy wakely,4,FN,$20.00 ,,,,1950,National,
jimmy wakely,5,VG,$9.00 ,,,,1950,National,
jimmy wakely,6,VG,$15.00 ,,,,1950,National,
jimmy wakely,7,NM,$35.00 ,9.4,W , ,1950,National,
jimmy wakely,8,NM,$24.00 ,9,OW-W , ,1950,National,
jimmy wakely,9,NM+,$30.00 ,9.2,W ,Not CGC graded because of large over-hang ,1951,National,
jimmy wakely,10,FN,$15.00 ,,,,1951,National,
jimmy wakely,11,VG,$5.00 ,,,,1951,National,
jimmy wakely,12,NM+,$20.00 ,9.6,W , ,1951,National,
jimmy wakely,13,FN,$10.00 ,6,OW-W , ,1951,National,
jimmy wakely,14,VG,$10.00 ,,,,1952,National,
jimmy wakely,15,FN,$10.00 ,6.5,W , ,1952,National,
jimmy wakely,16,FN,$10.00 ,,,,1952,National,
jimmy wakely,17,FN,$10.00 ,7.5,OW , ,1952,National,
jimmy wakely,18,G,$5.00 ,,,,1952,National,
jingle jangle,13,FN,$9.00 ,,,,1945,Eastern Color,
jingle jangle,15,VG,$7.00 ,,,,1945,Eastern Color,
jingle jangle,20,FN,$7.00 ,,,,1946,Eastern Color,
jingle jangle,21,FN,$7.00 ,,,,1946,Eastern Color,
jo jo,1,NM,$6.00 ,,,,1946,Fox,
jo jo,2,NM+,$6.00 ,,,,1946,Fox,
jo jo,3,FN,$4.00 ,,,,1946,Fox,
joan of arc (a-1),21,NM+,$12.00 ,,,,1949,Magazine Enterprises,
joe college,1,NM,$4.00 ,,,,1949,Hillman,
joe college,2,FN,$3.00 ,,,,1949,Hillman,
joe jinks,12,FN,$13.00 ,,,,1939,United Features Syndicate,
joe palooka comics ,2,FN,$8.00 ,,,,1946,Harvey ,
joe palooka comics ,3,FN,$8.00 ,,,,1946,Harvey ,
joe palooka comics ,4,VG,$4.00 ,,,,1946,Harvey ,
joe palooka comics ,6,NM+,$13.00 ,,,,1946,Harvey ,
joe palooka comics ,7,NM+,$10.00 ,,,,1946,Harvey ,
joe palooka comics ,8,NM+,$10.00 ,,,,1947,Harvey ,
joe palooka comics ,9,NM+,$10.00 ,,,,1947,Harvey ,
joe palooka comics ,10,NM+,$10.00 ,,,,1947,Harvey ,
joe palooka comics ,11,NM+,$8.00 ,,,,1947,Harvey ,
joe palooka comics ,12,NM+,$8.00 ,,,,1947,Harvey ,
joe palooka comics ,13,NM,$6.00 ,,,,1947,Harvey ,
joe palooka comics ,14,NM,$6.00 ,,,,1947,Harvey ,
joe palooka comics ,15,NM+,$10.00 ,,,,1947,Harvey ,
joe palooka comics ,16,NM+,$8.00 ,,,,1948,Harvey ,
joe palooka comics ,17,NM+,$8.00 ,,,,1948,Harvey ,
joe palooka comics ,18,NM+,$8.00 ,,,,1948,Harvey ,
joe palooka comics ,19,NM+,$8.00 ,,,,1948,Harvey ,
joe palooka comics ,20,NM+,$8.00 ,9.4,OW-W , ,1948,Harvey ,
joe palooka comics ,21,NM,$4.00 ,,,,1948,Harvey ,
joe palooka comics ,22,NM+,$5.00 ,9.2,OW-W , ,1948,Harvey ,
joe palooka comics ,23,NM+,$5.00 ,9.8,W , ,1948,Harvey ,
joe palooka comics ,24,NM+,$5.00 ,9.4,OW-W , ,1948,Harvey ,
joe palooka comics ,25,NM+,$5.00 ,9.8,OW-W , ,1948,Harvey ,
joe palooka comics ,26,NM+,$5.00 ,,,,1948,Harvey ,
joe palooka comics ,27,NM,$4.00 ,,,,1948,Harvey ,
joe palooka comics ,28,FN,$3.00 ,,,,1948,Harvey ,
joe palooka comics ,30,VG,$2.00 ,,,,1949,Harvey ,
joe palooka comics ,31,VG,$2.00 ,,,,1949,Harvey ,
joe palooka comics ,32,NM,$3.00 ,,,,1949,Harvey ,
joe palooka comics ,33,G,$2.00 ,,,,1949,Harvey ,
joe palooka comics ,34,FN,$3.00 ,,,,1949,Harvey ,
joe palooka comics ,35,FN,$3.00 ,,,,1949,Harvey ,
joe palooka comics ,36,NM,$4.00 ,7.5,,,1949,Harvey ,
joe palooka comics ,37,NM+,$5.00 ,,,,1949,Harvey ,
joe palooka comics ,38,NM,$4.00 ,,,,1949,Harvey ,
joe palooka comics ,39,NM,$4.00 ,,,,1949,Harvey ,
joe palooka comics ,40,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,41,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,42,VG,$2.00 ,,,,1950,Harvey ,
joe palooka comics ,43,VG,$2.00 ,,,,1950,Harvey ,
joe palooka comics ,44,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,47,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,48,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,49,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,50,FN,$3.00 ,,,,1950,Harvey ,
joe palooka comics ,51,NM,$4.00 ,,,,1950,Harvey ,
joe palooka comics ,52,G,$2.00 ,,,,1951,Harvey ,
joe yank,5,VG,$2.00 ,,,,1952,Standard,
joe yank,6,NM,$4.00 ,,,,1952,Standard,
joe yank,7,FN,$3.00 ,,,,1952,Standard,
joe yank,8,FN,$3.00 ,,,,1952,Standard,
joe yank,9,FN,$3.00 ,,,,1952,Standard,
joe yank,10,FN,$3.00 ,,,,1953,Standard,
john carter of mars,375,NM+,$24.00 ,,,,1952,Dell,
john carter of mars,437,NM,$14.00 ,,,,1952,Dell,
john carter of mars,488,G,$3.00 ,,,,1953,Dell,
john hix scrapbook,1,G,$10.00 ,,,,1938,Eastern Color,
john wayne,1,NM,$22.00 ,,,,1949,Toby,
john wayne,2,NM+,$45.00 ,,,,1953,Toby,
john wayne,3,NM+,$45.00 ,,,,1950,Toby,
john wayne,4,VG,$13.00 ,,,,1950,Toby,
john wayne,5,NM+,$9.00 ,,,,1950,Toby,
john wayne,6,FN,$20.00 ,,,,1950,Toby,
john wayne,7,FN,$20.00 ,,,,1950,Toby,
john wayne,8,FN,$24.00 ,,,,1951,Toby,
john wayne,9,VG,$2.00 ,,,,1951,Toby,
john wayne,10,FN,$3.00 ,,,,1951,Toby,
john wayne,11,VG,$2.00 ,,,,1951,Toby,
john wayne,12,VG,$4.00 ,,,,1951,Toby,
john wayne,13,FN,$3.00 ,,,,1952,Toby,
john wayne,15,VG,$2.00 ,,,,1952,Toby,
john wayne,16,NM,$12.00 ,,,,1952,Toby,
john wayne,17,VG,$2.00 ,,,,1953,Toby,
john wayne,18,NM,$22.00 ,,,,1953,Toby,
john wayne,19,FN,$3.00 ,,,,1953,Toby,
john wayne,22,VG,$2.00 ,,,,1953,Toby,
john wayne,25,FN,$15.00 ,,,,1954,Toby,
johnny hazard,6,NM+,$7.00 ,,,,1948,Standard,
johnny hazard,7,NM+,$6.00 ,,,,1949,Standard,
johnny hazard,8,NM,$6.00 ,,,,1949,Standard,
johnny mack brown,2,NM+,$6.00 ,,,,1950,Dell,
johnny mack brown,3,NM+,$6.00 ,,,,1951,Dell,
johnny mack brown,4,NM+,$6.00 ,,,,1951,Dell,
johnny mack brown,6,NM+,$6.00 ,,,,1951,Dell,
johnny mack brown,7,NM,$4.00 ,,,,1951,Dell,
johnny mack brown,8,VG,$2.00 ,,,,1951,Dell,
johnny mack brown,9,VG,$2.00 ,,,,1952,Dell,
johnny mack brown,10,FN,$3.00 ,,,,1952,Dell,
johnny mack brown,269,NM+,$12.00 ,,,,1950,Dell,
johnny mack brown,455,VG,$2.00 ,,,,1953,Dell,
johnny mack brown,645,NM+,$6.00 ,,,,1955,Dell,
johnny mack brown,685,NM,$4.00 ,,,,1956,Dell,
johnny mack brown,722,NM,$4.00 ,,,,1956,Dell,
johnny mack brown,776,NM+,$6.00 ,,,,1957,Dell,
johnny mack brown,834,NM+,$6.00 ,,,,1957,Dell,
johnny mack brown,922,NM+,$6.00 ,,,,1958,Dell,
johnny mack brown,963,NM,$4.00 ,,,,1959,Dell,
johnny ringo,1142,NM,$4.00 ,,,,1960,Dell,
jo-jo comics ,0,NL ,,8, ,#nn Slight (A) ,1945,Fox,
joker comics ,1,NM,$100.00 ,,,,1942,Timely,
joker comics ,2,NM,$60.00 ,8,W , ,1942,Timely,
joker comics ,5,NL ,,8.5,OW-W , ,1942,Timely,
joker comics ,6,NM,$50.00 ,9.6,OW-W ,Old grade VF/NM9.0 ,1943,Timely,
joker comics ,9,VG,$16.00 ,6,W , ,1943,Timely,
joker comics ,10,NM+,$60.00 ,9.4,W , ,1943,Timely,
joker comics ,11,NM,$24.00 ,9.6,OW-W ,Old grade NM- 9.2 ,1943,Timely,
joker comics ,12,NM,$24.00 ,7,W , ,1943,Timely,
joker comics ,13,NM,$24.00 ,8.5,W , ,1943,Timely,
joker comics ,14,NM+,$30.00 ,9,OW , ,1944,Timely,
joker comics ,15,NM,$24.00 ,9.4,OW-W , ,1944,Timely,
joker comics ,16,NM,$24.00 ,9,OW-W ,Qualified- 3 extra staples added  ,1944,Timely,
joker comics ,17,G,$3.00 ,,,,1944,Timely,
joker comics ,18,NM+,$30.00 ,9.4,OW , ,1945,Timely,
joker comics ,19,NM,$24.00 ,9.6,W ,Old grade VF+ 8.5  ,1947,Timely,
joker comics ,20,NM+,$30.00 ,9.6,W , ,1945,Timely,
joker comics ,21,NM+,$22.00 ,9.6,OW-W , ,1946,Timely,
joker comics ,22,NM,$18.00 ,9,OW-W , ,1946,Timely,
joker comics ,23,NM+,$22.00 ,9.8,OW-W , ,1946,Timely,
joker comics ,24,NM+,$22.00 ,9.6,W , ,1946,Timely,
joker comics ,25,NM+,$22.00 ,9.4,OW-W , ,1946,Timely,
joker comics ,26,NM+,$22.00 ,9.2,OW , ,1947,Timely,
joker comics ,27,NM,$18.00 ,9.4,OW-W , ,1947,Timely,
joker comics ,28,NM+,$5.00 ,9.6,OW-W , ,1947,Timely,
joker comics ,29,NM,$18.00 ,9.4,OW-W , ,1947,Timely,
joker comics ,30,NM,$18.00 ,8,OW , ,1947,Timely,
joker comics ,31,NM,$18.00 ,9.6,OW , ,1948,Timely,
joker comics ,32,NM,$4.00 ,,,,1948,Timely,
joker comics ,33,NM+,$15.00 ,,,,1948,Timely,
joker comics ,35,FN,$8.00 ,,,,1949,Timely,
joker comics ,36,NM,$12.00 ,,,,1949,Timely,
joker comics ,37,NM,$4.00 ,,,,1949,Timely,
joker comics ,38,VG,$2.00 ,,,,1949,Timely,
joker comics ,39,NM,$4.00 ,,,,1949,Timely,
joker comics ,40,FN,$3.00 ,,,,1950,Timely,
joker comics ,41,NM,$4.00 ,,,,1950,Timely,
jolly jingles,15,NM+,$6.00 ,,,,1944,MLJ,
jolly jingles,16,NM+,$6.00 ,,,,1944,MLJ,
journey into fear,1,NM,$6.00 ,,,,1951,Superior,
journey into fear,2,NM+,$5.00 ,,,,1951,Superior,
journey into fear,3,NM+,$5.00 ,,,,1951,Superior,
journey into fear,4,NM,$4.00 ,,,,1951,Superior,
journey into fear,5,NM+,$5.00 ,,,,1952,Superior,
journey into fear,6,NM,$6.00 ,,,,1952,Superior,
journey into fear,7,VG,$2.00 ,,,,1952,Superior,
journey into fear,8,NM,$4.00 ,,,,1952,Superior,
journey into fear,9,FN,$3.00 ,,,,1952,Superior,
journey into fear,10,NM,$4.00 ,,,,1952,Superior,
journey into fear,11,FN,$3.00 ,,,,1953,Superior,
journey into fear,12,VG,$2.00 ,,,,1953,Superior,
journey into fear,13,FN,$3.00 ,,,,1953,Superior,
journey into fear,14,FN,$3.00 ,,,,1953,Superior,
journey into mystery,1,FN,$75.00 ,,,,1952,Timely,
journey into mystery,2,NM,$60.00 ,,,,1952,Timely,
journey into mystery,3,G,$10.00 ,,,,1952,Timely,
journey into mystery,5,FN,$15.00 ,,,,1953,Timely,
journey into mystery,6,FN,$15.00 ,,,,1953,Timely,
journey into mystery,7,FN,$15.00 ,,,,1953,Timely,
journey into mystery,9,FN,$15.00 ,,,,1953,Timely,
journey into unknown worlds,4,FN,$3.00 ,,,,1951,Timely,
journey into unknown worlds,5,NM,$8.00 ,,,,1951,Timely,
journey into unknown worlds,7,FN,$18.00 ,,,,1951,Timely,
journey into unknown worlds,8,NM,$8.00 ,,,,1951,Timely,
journey into unknown worlds,9,NM+,$10.00 ,,,,1952,Timely,
journey into unknown worlds,10,FN,$6.00 ,,,,1952,Timely,
journey into unknown worlds,11,NM+,$6.00 ,,,,1952,Timely,
journey into unknown worlds,12,VG,$2.00 ,,,,1952,Timely,
journey into unknown worlds,13,FN,$3.00 ,,,,1952,Timely,
journey into unknown worlds,14,VG,$10.00 ,,,,1952,Timely,
journey into unknown worlds,16,FN,$3.00 ,,,,1953,Timely,
journey into unknown worlds,36,NM,$10.00 ,,,,1955,Timely,
journey into unknown worlds,37,NM+,$12.00 ,,,,1955,Timely,
judy canova,23,NM,$8.00 ,,,,1950,Fox,
jughead,1,NM,$75.00 ,,,,1949,MLJ,
jughead,15,FN,$7.00 ,,,,1952,MLJ,
jumbo comics ,16,NL ,,9.6, , ,1940,Fiction House,
jumbo comics ,17,NL ,,9.2, , ,1940,Fiction House,
jumbo comics ,19,NL ,,9.6,OW , ,1940,Fiction House,
jumbo comics ,20,NL ,,9.4, , ,1940,Fiction House,
jumbo comics ,82,NM+,$14.00 ,,,,1945,Fiction House,
jumbo comics ,83,NM+,$14.00 ,,,,1946,Fiction House,
jumbo comics ,86,NM+,$14.00 ,,,,1946,Fiction House,
jumbo comics ,87,NM+,$14.00 ,,,,1946,Fiction House,
jumbo comics ,88,NM+,$14.00 ,,,,1946,Fiction House,
jumbo comics ,89,NM+,$14.00 ,,,,1946,Fiction House,
jumbo comics ,90,NM,$10.00 ,,,,1946,Fiction House,
jumbo comics ,91,NM,$10.00 ,,,,1946,Fiction House,
jumbo comics ,92,NM+,$14.00 ,,,,1946,Fiction House,
jumbo comics ,93,NM,$10.00 ,,,,1946,Fiction House,
jumbo comics ,94,NM,$10.00 ,,,,1946,Fiction House,
jumbo comics ,95,NM,$10.00 ,,,,1947,Fiction House,
jumbo comics ,96,NM,$10.00 ,,,,1947,Fiction House,
jumbo comics ,97,NM,$10.00 ,,,,1947,Fiction House,
jumbo comics ,98,NM,$10.00 ,,,,1947,Fiction House,
jumbo comics ,99,NM+,$14.00 ,,,,1947,Fiction House,
jumbo comics ,100,NM+,$14.00 ,,,,1947,Fiction House,
jumbo comics ,101,NM,$10.00 ,,,,1947,Fiction House,
jumbo comics ,102,NM,$10.00 ,,,,1947,Fiction House,
jumbo comics ,103,NM+,$14.00 ,,,,1947,Fiction House,
jumbo comics ,104,NM+,$14.00 ,,,,1947,Fiction House,
jumbo comics ,105,NM+,$14.00 ,,,,1947,Fiction House,
jumbo comics ,106,NM+,$14.00 ,,,,1947,Fiction House,
jumbo comics ,107,NM+,$14.00 ,,,,1948,Fiction House,
jumbo comics ,108,NM+,$14.00 ,,,,1948,Fiction House,
jumbo comics ,109,NM+,$14.00 ,,,,1948,Fiction House,
jumbo comics ,110,FN,$7.00 ,,,,1948,Fiction House,
jumbo comics ,111,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,112,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,113,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,114,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,115,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,116,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,117,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,118,NM+,$12.00 ,,,,1948,Fiction House,
jumbo comics ,119,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,120,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,121,NM,$9.00 ,,,,1949,Fiction House,
jumbo comics ,122,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,123,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,124,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,125,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,126,NM,$9.00 ,,,,1949,Fiction House,
jumbo comics ,127,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,128,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,129,NM,$9.00 ,,,,1949,Fiction House,
jumbo comics ,130,NM+,$12.00 ,,,,1949,Fiction House,
jumbo comics ,131,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,132,NM,$9.00 ,,,,1950,Fiction House,
jumbo comics ,133,NM,$9.00 ,,,,1950,Fiction House,
jumbo comics ,134,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,135,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,136,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,137,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,138,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,139,NM+,$12.00 ,,,,1950,Fiction House,
jumbo comics ,140,NM,$9.00 ,,,,1950,Fiction House,
jumbo comics ,141,NM+,$10.00 ,,,,1950,Fiction House,
jumbo comics ,142,NM,$7.00 ,,,,1950,Fiction House,
jumbo comics ,143,NM+,$10.00 ,,,,1951,Fiction House,
jumbo comics ,144,NM+,$10.00 ,,,,1951,Fiction House,
jumbo comics ,145,NM+,$10.00 ,,,,1951,Fiction House,
jumbo comics ,146,NM+,$10.00 ,,,,1951,Fiction House,
jumbo comics ,147,NM+,$10.00 ,,,,1951,Fiction House,
jumbo comics ,148,NM,$7.00 ,,,,1951,Fiction House,
jumbo comics ,149,NM,$7.00 ,,,,1951,Fiction House,
jumbo comics ,150,NM,$7.00 ,,,,1951,Fiction House,
jumbo comics ,151,NM,$7.00 ,,,,1951,Fiction House,
jumbo comics ,152,NM,$7.00 ,,,,1951,Fiction House,
jumbo comics ,153,NM+,$10.00 ,,,,1951,Fiction House,
jumbo comics ,154,NM+,$10.00 ,9.2,OW-W , ,1951,Fiction House,
jumbo comics ,155,NM+,$5.00 ,,,,1952,Fiction House,
jumbo comics ,156,FN,$10.00 ,,,,1952,Fiction House,
